ticker,name,asset_type,exchange,sector,industry,theme,decision_bucket,decision_subtype,confidence,main_reason,primary_blocker,supporting_features,blocked_features,excluded_features,missing_data,next_action,next_best_action,data_readiness_score,readiness_score,data_confidence,analysis_score,decision_score,feature_summary,updated_at,Reason
MKSI,MKS Inc. - Common Stock,company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for MKSI.,Import staged price rows or refresh price provider for MKSI.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T04:09:14.647409+00:00,Missing usable price data.
MKTW,"MarketWise, Inc. - Class A Common Stock",company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for MKTW.,Import staged price rows or refresh price provider for MKTW.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T04:09:14.647531+00:00,Missing usable price data.
MKTX,"MarketAxess Holdings, Inc. - Common Stock",company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for MKTX.,Import staged price rows or refresh price provider for MKTX.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T04:09:14.647655+00:00,Missing usable price data.
MKZR,"MacKenzie Realty Capital, Inc. - Common Stock",company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for MKZR.,Import staged price rows or refresh price provider for MKZR.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T04:09:14.647777+00:00,Missing usable price data.
MLAA,Mountain Lake Acquisition Corp. II - Class A Ordinary Shares,company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for MLAA.,Import staged price rows or refresh price provider for MLAA.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T04:09:14.647900+00:00,Missing usable price data.
MLAB,"Mesa Laboratories, Inc. - Common Stock",company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for MLAB.,Import staged price rows or refresh price provider for MLAB.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T04:09:14.648025+00:00,Missing usable price data.
MLAC,Mountain Lake Acquisition Corp. - Class A Ordinary Shares,company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for MLAC.,Import staged price rows or refresh price provider for MLAC.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T04:09:14.648149+00:00,Missing usable price data.
MLCI,Mount Logan Capital Inc. - Common Stock,company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for MLCI.,Import staged price rows or refresh price provider for MLCI.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T04:09:14.648271+00:00,Missing usable price data.
MLEC,Moolec Science SA - Ordinary Shares,company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for MLEC.,Import staged price rows or refresh price provider for MLEC.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T04:09:14.648397+00:00,Missing usable price data.
MLGO,"MicroAlgo, Inc. - Ordinary Shares",company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for MLGO.,Import staged price rows or refresh price provider for MLGO.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T04:09:14.648521+00:00,Missing usable price data.
MLKN,"MillerKnoll, Inc. - Common Stock",company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for MLKN.,Import staged price rows or refresh price provider for MLKN.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T04:09:14.648645+00:00,Missing usable price data.
MLM,Martin Marietta Materials,company,,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for MLM.,Import staged price rows or refresh price provider for MLM.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T04:09:14.648768+00:00,Missing usable price data.
MLTX,MoonLake Immunotherapeutics - Class A Ordinary Shares,company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for MLTX.,Import staged price rows or refresh price provider for MLTX.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T04:09:14.648957+00:00,Missing usable price data.
MLYS,"Mineralys Therapeutics, Inc. - Common Stock",company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for MLYS.,Import staged price rows or refresh price provider for MLYS.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T04:09:14.649144+00:00,Missing usable price data.
MMED,"MiniMed Group, Inc. - Common Stock",company,NASDAQ,,,,Blocked by Data,Blocked by Data - Missing Price,0.2,Missing usable price data.,price,,"price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates",portfolio,"needs at least 5 valid price rows with positive close; dcf: free_cash_flow, shares_outstanding, revenue, fcf_margin, price; peers: needs at least 2 source-backed peer mappings; earnings: trusted local CSV input; analyst_estimates: trusted local CSV input",Import staged price rows or refresh price provider for MMED.,Import staged price rows or refresh price provider for MMED.,0.0,0.0,blocked,0.0,20.0,"ready: -; partial: -; blocked: price, momentum, market_direction, liquidity, correlation, fundamentals, dcf, peer, earnings, analyst_estimates; excluded: portfolio",2026-05-28T04:09:14.649271+00:00,Missing usable price data.
