Ticker,PrimaryPurpose,QualityScore,ValuationScore,MomentumConfirmationScore,ValueTrapRiskScore,ValuationStatus,PeerCount,PeerRelativeStatus,RelativeOpportunityScore,StandalonePE,PeerMedianPE,StandaloneForwardPE,PeerMedianForwardPE,StandaloneEVToSales,PeerMedianEVToSales,StandaloneEVToEBITDA,PeerMedianEVToEBITDA,StandalonePriceToFCF,PeerMedianPriceToFCF,FinalValueCategory,Reason,MissingDataFields
IPEX,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
IPFX,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
IPGP,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
IPM,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
IPOD,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
IPSC,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
IPST,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
IPW,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
IPWR,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
IQST,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
IQV,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
IR,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
IRD,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
IRDM,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
IREN,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
IRHO,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
IRIX,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
IRM,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
IRMD,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
IRON,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
IRTC,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
IRWD,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
ISBA,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
ISPC,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
ISPR,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
ISRG,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
ISSC,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
ISTR,Core Compounder,,,,0.0,not_ready,0,Insufficient Peer Data,,,,,,,,,,,,Insufficient Data,"valuation_status=not_ready: required DCF inputs are incomplete. Fundamentals are unavailable, so valuation and quality cannot be verified. DCF readiness missing: free_cash_flow, shares_outstanding, revenue, fcf_margin, price. Not enough valuation multiples are available for a peer comparison. Missing data: fundamentals unavailable.",fundamentals unavailable
